id_verdict,LABEL_party_who_pays
U.1985.439,PROC
U.1985.441,NO_COST
U.1985.460,NO_COST
U.1985.48/2,NO_COST
U.1985.484,NO_COST
U.1985.489,NO_COST
U.1985.494,DEF
U.1985.498/2,DEF
U.1985.5,PROC
U.1985.501,PROC
U.1985.516,PROC
U.1985.520,PROC
U.1985.522,NO_COST
U.1985.523,PROC
U.1985.529,PROC
U.1985.53,NO_COST
U.1985.539/2,PROC
U.1985.548,PROC
U.1985.553,PROC
U.1985.555,PROC
U.1985.56,PROC
U.1985.563/2,PROC
U.1985.566,PROC
U.1985.570/2,NO_COST
U.1985.58/2,PROC
U.1985.580,PROC
U.1985.585,PROC
U.1985.589,NO_COST
U.1985.590,NO_COST
U.1985.594,NO_COST
U.1985.600,DEF
U.1985.603,PROC
U.1985.611,PROC
U.1985.612,PROC
U.1985.615,DEF
U.1985.619,PROC
U.1985.620S,DEF
U.1985.626S,NO_COST
U.1985.639S,PROC
U.1985.645S,DEF
U.1985.648/2,PROC
U.1985.654,PROC
U.1985.656,PROC
U.1985.658,PROC
U.1985.659,DEF
U.1985.664,PROC
U.1985.667,PROC
U.1985.670,PROC
U.1985.672,DEF
U.1985.676,NO_COST
U.1985.686,DEF
U.1985.70,PROC
U.1985.71,NO_COST
U.1985.714,PROC
U.1985.716,DEF
U.1985.719/2,NO_COST
U.1985.725,PROC
U.1985.729/2,NO_COST
U.1985.74,PROC
U.1985.740,PROC
U.1985.742,PROC
U.1985.744/2,PROC
U.1985.749/3,PROC
U.1985.752,DEF
U.1985.755,NO_COST
U.1985.763,NO_COST
U.1985.766,DEF
U.1985.769,PROC
U.1985.77/1,DEF
U.1985.77/2,NO_COST
U.1985.782,NO_COST
U.1985.791,PROC
U.1985.795,DEF
U.1985.796,PROC
U.1985.800,DEF
U.1985.81,DEF
U.1985.839S,DEF
U.1985.842S,DEF
U.1985.849S,NO_COST
U.1985.851S,DEF
U.1985.862S,DEF
U.1985.868S,PROC
U.1985.872S,PROC
U.1985.875S,PROC
U.1985.877,NO_COST
U.1985.88,NO_COST
U.1985.880,PROC
U.1985.886,NO_COST
U.1985.893,PROC
U.1985.900/2,PROC
U.1985.906,PROC
U.1985.909,PROC
U.1985.911/2,PROC
U.1985.916/3,PROC
U.1985.923,PROC
U.1985.925,NO_COST
U.1985.94,DEF
U.1985.940/2,PROC
U.1985.948/2,DEF
U.1985.951,DEF
U.1985.953/2,PROC
U.1985.957,PROC
U.1985.96,NO_COST
U.1985.962,DEF
U.1985.965,DEF
U.1985.967,PROC
U.1986.104/2,DEF
U.1986.109/2,PROC
U.1986.11,PROC
U.1986.115,DEF
U.1986.119/2,DEF
U.1986.124,PROC
U.1986.125,DEF
U.1986.129,NO_COST
U.1986.138/2,PROC
U.1986.14,DEF
U.1986.168,PROC
U.1986.17,PROC
U.1986.174,PROC
U.1986.179,NO_COST
U.1986.183,PROC
U.1986.190,PROC
U.1986.193,DEF
U.1986.195/2,DEF
U.1986.197,DEF
U.1986.205,PROC
U.1986.212,DEF
U.1986.214,PROC
U.1986.216,DEF
U.1986.218,NO_COST
U.1986.22,NO_COST
U.1986.221,DEF
U.1986.228,NO_COST
U.1986.232,NO_COST
U.1986.237,NO_COST
U.1986.241,NO_COST
U.1986.26,PROC
U.1986.263S,DEF
U.1986.276S,PROC
U.1986.280/2,PROC
U.1986.283,PROC
U.1986.285,PROC
U.1986.289,NO_COST
U.1986.29,NO_COST
U.1986.295/2,PROC
U.1986.301,PROC
U.1986.306,NO_COST
U.1986.308,PROC
U.1986.311/2,PROC
U.1986.313,NO_COST
U.1986.314,NO_COST
U.1986.318,NO_COST
U.1986.322,DEF
U.1986.336/2,DEF
U.1986.36/2,DEF
U.1986.360,NO_COST
U.1986.369,DEF
U.1986.371,DEF
U.1986.373,DEF
U.1986.381,DEF
U.1986.386,DEF
U.1986.39,PROC
U.1986.391,PROC
U.1986.393,DEF
U.1986.4,PROC
U.1986.400,PROC
U.1986.403,DEF
U.1986.435,NO_COST
U.1986.442/4,DEF
U.1986.447/3,DEF
U.1986.449,PROC
U.1986.452/2,NO_COST
U.1986.462,PROC
U.1986.466,NO_COST
U.1986.474,PROC
U.1986.482/2,PROC
U.1986.491/2,PROC
U.1986.496,PROC
U.1986.498,NO_COST
U.1986.508,DEF
U.1986.513/2,PROC
U.1986.518,PROC
U.1986.519,PROC
U.1986.524,PROC
U.1986.531,DEF
U.1986.539/3,PROC
U.1986.54,DEF
U.1986.541,PROC
U.1986.543/2,PROC
U.1986.546,NO_COST
U.1986.548S,PROC
U.1986.552S,PROC
U.1986.554S,DEF
U.1986.557S,PROC
U.1986.56,PROC
U.1986.565S,PROC
U.1986.574,PROC
U.1986.576/2,DEF
U.1986.578,DEF
U.1986.581,PROC
U.1986.584,PROC
U.1986.586,NO_COST
U.1986.594,NO_COST
U.1986.628/3,PROC
U.1986.631,NO_COST
U.1986.633,PROC
U.1986.637,PROC
U.1986.639/3,DEF
U.1986.644,DEF
U.1986.649,PROC
U.1986.65/2,DEF
U.1986.654,PROC
U.1986.662/1,NO_COST
U.1986.662/3,PROC
U.1986.67,PROC
U.1986.670,PROC
U.1986.673,DEF
U.1986.675,DEF
U.1986.676,DEF
U.1986.678,DEF
U.1986.683,PROC
U.1986.686,DEF
U.1986.689,NO_COST
U.1986.695,PROC
U.1986.697,PROC
U.1986.7,PROC
U.1986.718,NO_COST
U.1986.732S,DEF
U.1986.734S,DEF
U.1986.737S,DEF
U.1986.742S,DEF
U.1986.744S,DEF
U.1986.747/4,NO_COST
U.1986.758,PROC
U.1986.761,DEF
U.1986.765/3,NO_COST
U.1986.771,PROC
U.1986.772,NO_COST
U.1986.781,PROC
U.1986.782/2,DEF
U.1986.788,NO_COST
U.1986.791,DEF
U.1986.796/2,PROC
U.1986.799,DEF
U.1986.800,DEF
U.1986.804,DEF
U.1986.806/2,DEF
U.1986.811,DEF
U.1986.816,DEF
U.1986.818,PROC
U.1986.824,NO_COST
U.1986.829,NO_COST
U.1986.848,PROC
U.1986.853,DEF
U.1986.859,NO_COST
U.1986.864,PROC
U.1986.87,PROC
U.1986.875,PROC
U.1986.882,PROC
U.1986.886,NO_COST
U.1986.89,NO_COST
U.1986.895/2,NO_COST
U.1986.9,PROC
U.1986.917/3,PROC
U.1986.924,NO_COST
U.1986.933,DEF
U.1986.94,NO_COST
U.1986.945S,PROC
U.1986.948S,PROC
U.1986.99,DEF
U.1987.1,DEF
U.1987.101/2,DEF
U.1987.108,PROC
U.1987.111/3,PROC
U.1987.118/2,NO_COST
U.1987.126,DEF
U.1987.134,NO_COST
U.1987.139,PROC
U.1987.14/2,PROC
U.1987.153,PROC
U.1987.157,NO_COST
U.1987.171,NO_COST
U.1987.174,DEF
U.1987.176,DEF
U.1987.181/1,NO_COST
U.1987.183,PROC
U.1987.190,PROC
U.1987.192,PROC
U.1987.196,DEF
U.1987.198,PROC
U.1987.23/4,NO_COST
U.1987.234S,NO_COST
U.1987.235S,NO_COST
U.1987.240S,DEF
U.1987.243,PROC
U.1987.250,PROC
U.1987.256/2,PROC
U.1987.258,DEF
U.1987.267/2,NO_COST
U.1987.27,DEF
U.1987.274,PROC
U.1987.279,PROC
U.1987.287,DEF
U.1987.291,PROC
U.1987.293,PROC
U.1987.297,PROC
U.1987.300/2,DEF
U.1987.303,PROC
U.1987.305,DEF
U.1987.308,DEF
U.1987.309,PROC
U.1987.32,PROC
U.1987.326,DEF
U.1987.33,DEF
U.1987.334,DEF
U.1987.337,DEF
U.1987.338,PROC
U.1987.341,PROC
U.1987.344,PROC
U.1987.35/2,PROC
U.1987.351,PROC
U.1987.353,PROC
U.1987.357,DEF
U.1987.359/2,PROC
U.1987.360,PROC
U.1987.363,DEF
U.1987.367,NO_COST
U.1987.368,DEF
U.1987.374,DEF
U.1987.387,DEF
U.1987.39,PROC
U.1987.402/2,NO_COST
U.1987.422,NO_COST
U.1987.424,DEF
U.1987.427,NO_COST
U.1987.43,DEF
U.1987.432,DEF
U.1987.434/3,PROC
U.1987.441/3,PROC
U.1987.469,PROC
U.1987.474,NO_COST
U.1987.485,NO_COST
U.1987.488,DEF
U.1987.492/2,PROC
U.1987.495,DEF
U.1987.498,PROC
U.1987.503,PROC
U.1987.508,NO_COST
U.1987.523,DEF
U.1987.526,DEF
U.1987.531,PROC
U.1987.538S,NO_COST
U.1987.541S,DEF
U.1987.543S,NO_COST
U.1987.545S,NO_COST
U.1987.548S,NO_COST
U.1987.554,DEF
U.1987.556,PROC
U.1987.557,NO_COST
U.1987.570,PROC
U.1987.573/2,PROC
U.1987.575,PROC
U.1987.582,PROC
U.1987.586,DEF
U.1987.60/2,NO_COST
U.1987.610,NO_COST
U.1987.616,NO_COST
U.1987.62/2,PROC
U.1987.632,PROC
U.1987.634,PROC
U.1987.636,DEF
U.1987.650,PROC
U.1987.653/2,DEF
U.1987.66,PROC
U.1987.665,PROC
U.1987.668/2,NO_COST
U.1987.677,DEF
U.1987.682,DEF
U.1987.684,DEF
U.1987.692/3,NO_COST
U.1987.699/2,PROC
U.1987.7,PROC
U.1987.703,DEF
U.1987.707,DEF
U.1987.711,DEF
U.1987.715,NO_COST
U.1987.73,NO_COST
U.1987.744S,NO_COST
U.1987.750S,PROC
U.1987.751S,DEF
U.1987.755/2,NO_COST
U.1987.757,DEF
U.1987.76,PROC
U.1987.761,DEF
U.1987.763,NO_COST
U.1987.766,PROC
U.1987.767,PROC
U.1987.772/2,PROC
U.1987.778,PROC
U.1987.781/6,PROC
U.1987.784/2,PROC
U.1987.793,DEF
U.1987.80/2,DEF
U.1987.801,NO_COST
U.1987.807,DEF
U.1987.810,PROC
U.1987.815,DEF
U.1987.822/2,PROC
U.1987.826,PROC
U.1987.831,NO_COST
U.1987.834,DEF
U.1987.838,PROC
U.1987.845,DEF
U.1987.854,DEF
U.1987.88/2,DEF
U.1987.886,PROC
U.1987.888,DEF
U.1987.891,DEF
U.1987.898,NO_COST
U.1987.90,PROC
U.1987.913,PROC
U.1987.915,DEF
U.1987.923,DEF
U.1987.925,PROC
U.1987.927,DEF
U.1987.934,DEF
U.1987.937,DEF
U.1987.939,DEF
U.1987.942S,DEF
U.1987.943S,PROC
U.1987.945S,PROC
U.1987.947S,DEF
U.1987.950S,DEF
U.1987.952S,DEF
U.1987.954/2,DEF
U.1987.958,NO_COST
U.1987.960,NO_COST
U.1987.963,DEF
U.1987.965,NO_COST
U.1987.966,DEF
U.1987.98,DEF
U.1988.10,DEF
U.1988.1001,DEF
U.1988.1006,NO_COST
U.1988.101,PROC
U.1988.1011,DEF
U.1988.1017,NO_COST
U.1988.1027,PROC
U.1988.1029,PROC
U.1988.1031/2,DEF
U.1988.1036,DEF
U.1988.1042,PROC
U.1988.1052,PROC
U.1988.1057,NO_COST
U.1988.1059,PROC
U.1988.1061,PROC
U.1988.1066S,PROC
U.1988.1068S,DEF
U.1988.109,NO_COST
U.1988.112/2,NO_COST
U.1988.119,PROC
U.1988.122,NO_COST
U.1988.127,NO_COST
U.1988.129,PROC
U.1988.131,NO_COST
U.1988.136,PROC
U.1988.139/2,DEF
U.1988.141,PROC
U.1988.145,NO_COST
U.1988.148/3,PROC
U.1988.151,DEF
U.1988.153,NO_COST
U.1988.157,NO_COST
U.1988.16/2,PROC
U.1988.160,NO_COST
U.1988.166,NO_COST
U.1988.170,NO_COST
U.1988.171/2,NO_COST
U.1988.177,PROC
U.1988.183,PROC
U.1988.185,PROC
U.1988.187,NO_COST
U.1988.189,PROC
U.1988.19,NO_COST
U.1988.194,PROC
U.1988.197,NO_COST
U.1988.206,PROC
U.1988.209/2,PROC
U.1988.214,NO_COST
U.1988.24,PROC
U.1988.26,PROC
U.1988.260S,DEF
U.1988.264S,PROC
U.1988.265S,DEF
U.1988.274S,DEF
U.1988.278,PROC
U.1988.283,NO_COST
U.1988.288,PROC
U.1988.29/2,DEF
U.1988.291,NO_COST
U.1988.297,PROC
U.1988.300,DEF
U.1988.302,DEF
U.1988.305,PROC
U.1988.310,NO_COST
U.1988.318,DEF
U.1988.320,PROC
U.1988.322,DEF
U.1988.327,PROC
U.1988.33,PROC
U.1988.333/2,PROC
U.1988.336,DEF
U.1988.339/2,PROC
U.1988.365,DEF
U.1988.368,NO_COST
U.1988.372,DEF
U.1988.375,DEF
U.1988.379,PROC
U.1988.385/2,DEF
U.1988.392,PROC
U.1988.404/2,DEF
U.1988.443,NO_COST
U.1988.447,DEF
U.1988.449,PROC
U.1988.453,PROC
U.1988.454/2,PROC
U.1988.460,PROC
U.1988.463,PROC
U.1988.470,PROC
U.1988.474,DEF
U.1988.478,NO_COST
U.1988.48,NO_COST
U.1988.481,NO_COST
U.1988.484,PROC
U.1988.488/2,PROC
U.1988.493,DEF
U.1988.500/2,PROC
U.1988.506,PROC
U.1988.515,DEF
U.1988.518,PROC
U.1988.522,PROC
U.1988.527,DEF
U.1988.53,PROC
U.1988.536,DEF
U.1988.541,NO_COST
U.1988.547,NO_COST
U.1988.55,DEF
U.1988.552,PROC
U.1988.555,DEF
U.1988.557,PROC
U.1988.562/3,PROC
U.1988.567S,NO_COST
U.1988.570S,DEF
U.1988.576S,PROC
U.1988.583,PROC
U.1988.589,PROC
U.1988.591,DEF
U.1988.594,DEF
U.1988.6/2,PROC
U.1988.602,PROC
U.1988.604,DEF
U.1988.616,PROC
U.1988.629,NO_COST
U.1988.637/2,PROC
U.1988.640,PROC
U.1988.645,PROC
U.1988.649,PROC
U.1988.656,DEF
U.1988.657/1,PROC
U.1988.657/2,NO_COST
U.1988.67,PROC
U.1988.671,DEF
U.1988.677,NO_COST
U.1988.683,NO_COST
U.1988.685,PROC
U.1988.692,NO_COST
U.1988.699,NO_COST
U.1988.701/3,PROC
U.1988.705/2,PROC
U.1988.709,DEF
U.1988.712,DEF
U.1988.72,DEF
U.1988.725,DEF
U.1988.76,PROC
U.1988.765S,DEF
U.1988.771S,NO_COST
U.1988.775S,DEF
U.1988.777S,PROC
U.1988.779S,NO_COST
U.1988.782S,DEF
U.1988.784,PROC
U.1988.786,DEF
U.1988.789,DEF
U.1988.793,NO_COST
U.1988.795,NO_COST
U.1988.80,PROC
U.1988.803,DEF
U.1988.816,NO_COST
U.1988.83,NO_COST
U.1988.831,NO_COST
U.1988.841,PROC
U.1988.842,DEF
U.1988.847,NO_COST
U.1988.858,PROC
U.1988.862/2,PROC
U.1988.868/2,PROC
U.1988.875,PROC
U.1988.878/2,PROC
U.1988.884/2,DEF
U.1988.890,NO_COST
U.1988.892/2,NO_COST
U.1988.895,DEF
U.1988.897,NO_COST
U.1988.904,DEF
U.1988.906/2,NO_COST
U.1988.911/2,PROC
U.1988.914,PROC
U.1988.916,PROC
U.1988.919,NO_COST
U.1988.922,PROC
U.1988.925,PROC
U.1988.933,PROC
U.1988.934,DEF
U.1988.937/2,DEF
U.1988.942,DEF
U.1988.944,PROC
U.1988.945,PROC
U.1988.952,NO_COST
U.1988.979,PROC
U.1988.98,PROC
U.1988.983/2,NO_COST
U.1988.987/2,PROC
U.1988.989,PROC
U.1988.991,NO_COST
U.1988.998,PROC
U.1989.1/2,NO_COST
U.1989.1002,PROC
U.1989.1004,PROC
U.1989.1007,PROC
U.1989.1013,DEF
U.1989.1016/2,PROC
U.1989.1039/3,PROC
U.1989.1046,PROC
U.1989.1052,NO_COST
U.1989.1056,PROC
U.1989.1060,PROC
U.1989.1064,PROC
U.1989.1078,NO_COST
U.1989.1086,PROC
U.1989.1088,PROC
U.1989.1098,DEF
U.1989.11,PROC
U.1989.1103,NO_COST
U.1989.1107,PROC
U.1989.1143S,PROC
U.1989.1146S,NO_COST
U.1989.1150S,DEF
U.1989.116,PROC
U.1989.117/2,PROC
U.1989.123,NO_COST
U.1989.126,PROC
U.1989.128,PROC
U.1989.13,PROC
U.1989.133,NO_COST
U.1989.145,NO_COST
U.1989.148/2,NO_COST
U.1989.151,NO_COST
U.1989.155/3,DEF
U.1989.163,DEF
U.1989.165,PROC
U.1989.17,NO_COST
U.1989.174,NO_COST
U.1989.186,PROC
U.1989.187,DEF
U.1989.194,PROC
U.1989.201,DEF
U.1989.203,NO_COST
U.1989.209,NO_COST
U.1989.216,PROC
U.1989.223,PROC
U.1989.228,PROC
U.1989.232/2,PROC
U.1989.249,DEF
U.1989.270,PROC
U.1989.273,PROC
U.1989.28,PROC
U.1989.282,DEF
U.1989.316S,DEF
U.1989.325S,DEF
U.1989.335S,PROC
U.1989.336,NO_COST
U.1989.34,NO_COST
U.1989.343,PROC
U.1989.348,NO_COST
U.1989.362,NO_COST
U.1989.364,PROC
U.1989.38,PROC
U.1989.385/2,PROC
U.1989.392/2,NO_COST
U.1989.394,NO_COST
U.1989.399,DEF
U.1989.403/3,NO_COST
U.1989.404,PROC
U.1989.408,NO_COST
U.1989.412,PROC
U.1989.414,DEF
U.1989.417,DEF
U.1989.420,DEF
U.1989.427,NO_COST
U.1989.430,NO_COST
U.1989.435/2,PROC
U.1989.442/2,DEF
U.1989.45/3,NO_COST
U.1989.452,DEF
U.1989.458,PROC
U.1989.462/3,DEF
U.1989.47/2,PROC
U.1989.476,PROC
U.1989.48,PROC
U.1989.486/3,NO_COST
U.1989.492,DEF
U.1989.504,PROC
U.1989.505,PROC
U.1989.515,DEF
U.1989.53/1,NO_COST
U.1989.53/2,PROC
U.1989.536,NO_COST
U.1989.548,NO_COST
U.1989.559,PROC
U.1989.561,PROC
U.1989.570,PROC
U.1989.574,NO_COST
U.1989.579,DEF
U.1989.581,PROC
U.1989.584,PROC
U.1989.593,PROC
U.1989.601,PROC
U.1989.618,PROC
U.1989.633S,DEF
U.1989.640S,PROC
U.1989.669,NO_COST
U.1989.674,PROC
U.1989.679/2,DEF
U.1989.687/2,DEF
U.1989.688,PROC
U.1989.691,DEF
U.1989.692,PROC
U.1989.7,PROC
U.1989.708,PROC
U.1989.713,PROC
U.1989.723,DEF
U.1989.735,PROC
U.1989.739,DEF
U.1989.74,PROC
U.1989.748/2,DEF
U.1989.753,PROC
U.1989.764,PROC
U.1989.784,NO_COST
U.1989.794,PROC
U.1989.80,DEF
U.1989.800,PROC
U.1989.802,DEF
U.1989.805,DEF
U.1989.810,DEF
U.1989.812,PROC
U.1989.82,PROC
U.1989.820,DEF
U.1989.822,NO_COST
U.1989.828,PROC
U.1989.832,DEF
U.1989.835,PROC
U.1989.837,PROC
U.1989.840,PROC
U.1989.842,NO_COST
U.1989.860,DEF
U.1989.865,PROC
U.1989.883/3S,NO_COST
U.1989.889S,NO_COST
U.1989.892S,PROC
U.1989.899S,DEF
U.1989.902,NO_COST
U.1989.908,DEF
U.1989.915/3,NO_COST
U.1989.921,PROC
U.1989.928,NO_COST
U.1989.929,DEF
U.1989.933,PROC
U.1989.935,DEF
U.1989.937,PROC
U.1989.938,PROC
U.1989.945,DEF
U.1989.946,PROC
U.1989.950,NO_COST
U.1989.954,DEF
U.1989.956,DEF
U.1989.970,DEF
U.1989.977,NO_COST
U.1989.988/3,NO_COST
U.1990.106/2,DEF
U.1990.120,PROC
U.1990.125,NO_COST
U.1990.138,DEF
U.1990.145,NO_COST
U.1990.147,PROC
U.1990.156,PROC
U.1990.159/2,DEF
U.1990.161/2,DEF
U.1990.164,PROC
U.1990.168/2,PROC
U.1990.174/2,NO_COST
U.1990.181,PROC
U.1990.200,NO_COST
U.1990.209,PROC
U.1990.21/2,PROC
U.1990.217,NO_COST
U.1990.218/3,NO_COST
U.1990.226,DEF
U.1990.233/4,PROC
U.1990.248/2,DEF
U.1990.250,DEF
U.1990.254,PROC
U.1990.27,NO_COST
U.1990.283,PROC
U.1990.286,DEF
U.1990.287/2,PROC
U.1990.29,NO_COST
U.1990.291,PROC
U.1990.297,NO_COST
U.1990.300,PROC
U.1990.315,PROC
U.1990.327S,PROC
U.1990.332S,PROC
U.1990.334S,PROC
U.1990.337S,NO_COST
U.1990.348,NO_COST
U.1990.359,NO_COST
U.1990.36,NO_COST
U.1990.364,DEF
U.1990.367,PROC
U.1990.370,PROC
U.1990.372,PROC
U.1990.374/4,PROC
U.1990.378/3,DEF
U.1990.381,PROC
U.1990.386,NO_COST
U.1990.388,DEF
U.1990.39/2,NO_COST
U.1990.390,PROC
U.1990.399,DEF
U.1990.402,NO_COST
U.1990.43/2,PROC
U.1990.446,DEF
U.1990.448,PROC
U.1990.453/2,DEF
U.1990.455,NO_COST
U.1990.457,NO_COST
U.1990.470,DEF
U.1990.471,PROC
U.1990.481,PROC
U.1990.489,NO_COST
U.1990.497,NO_COST
U.1990.507,DEF
U.1990.516,PROC
U.1990.518/2,PROC
U.1990.525,PROC
U.1990.526/4,NO_COST
U.1990.529,DEF
U.1990.535,PROC
U.1990.537,DEF
U.1990.550S,DEF
U.1990.553S,PROC
U.1990.56,PROC
U.1990.565S,DEF
U.1990.591,DEF
U.1990.594,DEF
U.1990.596,NO_COST
U.1990.597,PROC
U.1990.60,NO_COST
U.1990.601,NO_COST
U.1990.606,NO_COST
U.1990.611,NO_COST
U.1990.616,NO_COST
U.1990.619,PROC
U.1990.621,PROC
U.1990.624,PROC
U.1990.626,PROC
U.1990.630,PROC
U.1990.640,DEF
U.1990.645,DEF
U.1990.65/2,DEF
U.1990.652,DEF
U.1990.654,NO_COST
U.1990.68,DEF
U.1990.681,DEF
U.1990.688,NO_COST
U.1990.690,PROC
U.1990.692,DEF
U.1990.71,PROC
U.1990.715,PROC
U.1990.72/2,NO_COST
U.1990.721,PROC
U.1990.724/4,NO_COST
U.1990.731,PROC
U.1990.75,DEF
U.1990.782S,PROC
U.1990.784S,PROC
U.1990.80,DEF
U.1990.802,NO_COST
U.1990.82,DEF
U.1990.824/3,NO_COST
U.1990.829/2,DEF
U.1990.851,NO_COST
U.1990.86,PROC
U.1990.871,PROC
U.1990.878,NO_COST
U.1990.888,NO_COST
U.1990.89,DEF
U.1990.897,PROC
U.1990.905,NO_COST
U.1990.912,DEF
U.1990.917,PROC
U.1990.921,NO_COST
U.1990.926/1,PROC
U.1990.926/2,PROC
U.1990.931,PROC
U.1990.936,DEF
U.1991.1/2,PROC
U.1991.10,DEF
U.1991.1000,DEF
U.1991.109/3,DEF
U.1991.111,PROC
U.1991.112,DEF
U.1991.115,DEF
U.1991.128,DEF
U.1991.130,NO_COST
U.1991.140,PROC
U.1991.151,PROC
U.1991.153,PROC
U.1991.155,DEF
U.1991.156,PROC
U.1991.159,PROC
U.1991.160,PROC
U.1991.164,NO_COST
U.1991.17/2,PROC
U.1991.175,PROC
U.1991.180/2,PROC
U.1991.194/2,NO_COST
U.1991.202,NO_COST
U.1991.211,DEF
U.1991.213,DEF
U.1991.218,DEF
U.1991.22,NO_COST
U.1991.235,DEF
U.1991.239S,NO_COST
U.1991.259,PROC
U.1991.269,PROC
U.1991.27/2,PROC
U.1991.286,PROC
U.1991.30/2,PROC
U.1991.308,NO_COST
U.1991.310,PROC
U.1991.314/2,PROC
U.1991.317,DEF
U.1991.323,NO_COST
U.1991.327,DEF
U.1991.328,DEF
U.1991.330/2,PROC
U.1991.334,PROC
U.1991.343,DEF
U.1991.344,DEF
U.1991.356,NO_COST
U.1991.373/2,PROC
U.1991.378,PROC
U.1991.390,NO_COST
U.1991.393,PROC
U.1991.4/3,PROC
U.1991.410,DEF
U.1991.420,PROC
U.1991.427,DEF
U.1991.429/2,NO_COST
U.1991.43,DEF
U.1991.437/2,DEF
U.1991.444,PROC
U.1991.447/2,DEF
U.1991.467,DEF
U.1991.488/2,DEF
U.1991.492S,DEF
U.1991.507S,PROC
U.1991.509S,DEF
U.1991.518S,PROC
U.1991.522/2,PROC
U.1991.523/3,PROC
U.1991.539/2,NO_COST
U.1991.545,PROC
U.1991.549/2,DEF
U.1991.551,PROC
U.1991.555,PROC
U.1991.563,DEF
U.1991.565,PROC
U.1991.57,PROC
U.1991.570,DEF
U.1991.573,PROC
U.1991.576,PROC
U.1991.580,DEF
U.1991.589,PROC
U.1991.59,PROC
U.1991.596,DEF
U.1991.601,PROC
U.1991.608,PROC
U.1991.624,NO_COST
U.1991.64,PROC
U.1991.642/2,PROC
U.1991.645,PROC
U.1991.646/2,PROC
U.1991.65,PROC
U.1991.652/2,PROC
U.1991.670,DEF
U.1991.671,NO_COST
U.1991.674,DEF
U.1991.677,PROC
U.1991.688,PROC
U.1991.692,PROC
U.1991.695,PROC
U.1991.697,PROC
U.1991.714,PROC
U.1991.720,DEF
U.1991.730,DEF
U.1991.765,PROC
U.1991.793S,PROC
U.1991.797S,DEF
U.1991.803S,DEF
U.1991.811S,PROC
U.1991.814S,PROC
U.1991.819,DEF
U.1991.82,PROC
U.1991.822,DEF
U.1991.825/2,DEF
U.1991.826,PROC
U.1991.830/2,PROC
U.1991.833,PROC
U.1991.834/2,PROC
U.1991.842,PROC
U.1991.85/2,PROC
U.1991.858/2,PROC
U.1991.862,DEF
U.1991.863,PROC
U.1991.885,PROC
U.1991.888,PROC
U.1991.891,NO_COST
U.1991.896/1,PROC
U.1991.896/2,DEF
U.1991.898,PROC
U.1991.9,PROC
U.1991.903,PROC
U.1991.907/2,NO_COST
U.1991.929,DEF
U.1991.933,PROC
U.1991.935,NO_COST
U.1991.937,DEF
U.1991.939,PROC
U.1991.941,PROC
U.1991.945,PROC
U.1991.95,PROC
U.1991.950,DEF
U.1991.951,DEF
U.1991.956/2,PROC
U.1991.960,NO_COST
U.1991.965,NO_COST
U.1991.973,NO_COST
U.1991.98,DEF
U.1991.992,DEF
U.1992.102,NO_COST
U.1992.116,NO_COST
U.1992.12,DEF
U.1992.125,DEF
U.1992.129,DEF
U.1992.131,PROC
U.1992.14,DEF
U.1992.140,PROC
U.1992.144,DEF
U.1992.146,PROC
U.1992.15,PROC
U.1992.154,PROC
U.1992.162,PROC
U.1992.174,PROC
U.1992.177,DEF
U.1992.179,DEF
U.1992.188/2,PROC
U.1992.18S,DEF
U.1992.191,DEF
U.1992.194,PROC
U.1992.2,DEF
U.1992.205,NO_COST
U.1992.209,PROC
U.1992.216,PROC
U.1992.225/3,DEF
U.1992.227,DEF
U.1992.233,PROC
U.1992.251,PROC
U.1992.255,PROC
U.1992.261,DEF
U.1992.269/4,DEF
U.1992.271,PROC
U.1992.277,DEF
U.1992.284,DEF
U.1992.287,PROC
U.1992.297,PROC
U.1992.29S,NO_COST
U.1992.300,PROC
U.1992.309,NO_COST
U.1992.311,NO_COST
U.1992.319S,DEF
U.1992.324S,DEF
U.1992.327S,PROC
U.1992.34S,DEF
U.1992.360,DEF
U.1992.373/2,PROC
U.1992.377,PROC
U.1992.385,NO_COST
U.1992.390,PROC
U.1992.393/2,PROC
U.1992.399,NO_COST
U.1992.4,DEF
U.1992.414,PROC
U.1992.436,NO_COST
U.1992.444,PROC
U.1992.449,DEF
U.1992.455,DEF
U.1992.458,DEF
U.1992.460/3,DEF
U.1992.465,PROC
U.1992.469,PROC
U.1992.478,DEF
U.1992.482,PROC
U.1992.488/2,DEF
U.1992.501,DEF
U.1992.504/2,DEF
U.1992.509,PROC
U.1992.519,PROC
U.1992.522,PROC
U.1992.526,DEF
U.1992.535,DEF
U.1992.540,PROC
U.1992.567,DEF
U.1992.598,NO_COST
U.1992.601,DEF
U.1992.608,PROC
U.1992.610,DEF
U.1992.615,DEF
U.1992.619,PROC
U.1992.638/2,DEF
U.1992.640,DEF
U.1992.66,PROC
U.1992.660S,DEF
U.1992.665S,PROC
U.1992.674,PROC
U.1992.677,PROC
U.1992.679,NO_COST
U.1992.684/2,PROC
U.1992.687,PROC
U.1992.689,PROC
U.1992.69,PROC
U.1992.693,PROC
U.1992.695,NO_COST
U.1992.699,DEF
U.1992.704,PROC
U.1992.725,PROC
U.1992.728,PROC
U.1992.741,DEF
U.1992.743,DEF
U.1992.746,PROC
U.1992.748,PROC
U.1992.770,DEF
U.1992.775,PROC
